"OTUname","kingdom","phylum","class","order","family","genus","species","A","B","C"
"OTU_628","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Enterobacter","asburiae",-2.05374891063182,0,1.95996398454005
"OTU_466","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_1386","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Weeksellaceae","unclassified Weeksellaceae",0,0,0
"OTU_424","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","unclassified Staphylococcus",0,0,0
"OTU_905","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae","unclassified Christensenellaceae",0,0,0
"OTU_1179","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified Oscillospira",-1.95996398454005,0,0
"OTU_948","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_652","Bacteria","Firmicutes","Clostridia","Clostridiales","Tissierellaceae","Anaerococcus","unclassified Anaerococcus",0,0,0
"OTU_1387","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dermabacteraceae","Brachybacterium","unclassified Brachybacterium",0,0,0
"OTU_1364","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","unclassified Blautia",1.95996398454005,0,0
"OTU_146","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_201","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_338","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_292","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae","unclassified Christensenellaceae",0,0,0
"OTU_291","Bacteria","Cyanobacteria","4C0d-2","YS2","unclassified YS2","unclassified YS2","unclassified unclassified YS2",0,0,0
"OTU_278","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Parabacteroides","unclassified Parabacteroides",0,1.95996398454005,0
"OTU_1349","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","fragilis",-1.27106907394998,-3.34252852528512,0
"OTU_344","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae","unclassified Ruminococcaceae",1.95996398454005,0,0
"OTU_998","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","unclassified Odoribacter",-1.96859166918659,0,0
"OTU_474","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_931","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_1050","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_267","Bacteria","Firmicutes","Clostridia","Clostridiales","Mogibacteriaceae","Mogibacterium","unclassified Mogibacterium",0,0,0
"OTU_689","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_499","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified Oscillospira",-1.95996398454005,0,0
"OTU_1114","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_220","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Rikenellaceae","unclassified Rikenellaceae",1.95996398454005,0,0
"OTU_331","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","guilliermondii",-1.95996398454005,0,0
"OTU_436","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_520","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Pseudobutyrivibrio","unclassified Pseudobutyrivibrio",1.95996398454005,0,0
"OTU_1383","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_850","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","unclassified Porphyromonas",0,0,0
"OTU_400","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","rc4-4","unclassified rc4-4",0,0,0
"OTU_801","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified Oscillospira",-1.95996398454005,0,0
"OTU_276","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","unclassified Clostridium",0.584402026946505,0,0
"OTU_1000","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_395","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_488","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified Oscillospira",-1.95996398454005,0,0
"OTU_1123","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae","unclassified Ruminococcaceae",1.95996398454005,0,0
"OTU_66","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_523","Bacteria","Firmicutes","Clostridia","Clostridiales","Tissierellaceae","1-68","unclassified 1-68",0,0,0
"OTU_815","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified Oscillospira",-1.95996398454005,0,0
"OTU_1130","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","unclassified Porphyromonas",0,0,0
"OTU_24","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","unclassified Prevotella",1.95996398454005,0,0
"OTU_650","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Dysgonomonas","unclassified Dysgonomonas",0,0,0
"OTU_1267","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","unclassified Roseburia",1.95996398454005,0,0
"OTU_924","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster","lavalensis",1.95996398454005,0,0
"OTU_391","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae","unclassified Ruminococcaceae",1.95996398454005,0,0
"OTU_1330","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified Lachnospira",1.95996398454005,-2.61205414122928,0
"OTU_1340","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_1326","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","unclassified Roseburia",1.95996398454005,0,0
"OTU_1448","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified Oscillospira",-1.95996398454005,0,0
"OTU_451","Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified Clostridiales","unclassified Clostridiales","unclassified unclassified Clostridiales",0,0,0
"OTU_1043","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","prausnitzii",1.95996398454005,3.36352062135103,2.88613889634095
"OTU_1429","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Pseudobutyrivibrio","xylanivorans",1.95996398454005,0,0
"OTU_603","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","unclassified Clostridium",0.584402026946505,0,0
"OTU_1332","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Butyricimonas","unclassified Butyricimonas",-2.15707270447901,0,0
"OTU_685","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","unclassified Dorea",1.56435806527895,0,0
"OTU_1419","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella","hathewayi",1.95996398454005,0,0
"OTU_1388","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","guillouiae",-1.95996398454005,0,0
"OTU_946","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_283","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","unclassified Coprococcus",1.95996398454005,0,0
"OTU_1266","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","unclassified Roseburia",1.95996398454005,0,0
"OTU_1421","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Pseudobutyrivibrio","xylanivorans",1.95996398454005,0,0
"OTU_626","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","eggerthii",-1.27106907394998,-3.34252852528512,0
"OTU_121","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","unclassified Blautia",1.95996398454005,0,0
"OTU_753","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","fragilis",-1.27106907394998,-3.34252852528512,0
"OTU_435","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerotruncus","unclassified Anaerotruncus",1.95996398454005,0,0
"OTU_498","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae","unclassified Christensenellaceae",0,0,0
"OTU_568","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_457","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_1131","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","prausnitzii",1.95996398454005,3.36352062135103,2.88613889634095
"OTU_1348","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","acidifaciens",-1.27106907394998,-3.34252852528512,0
"OTU_468","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","unclassified Actinomyces",1.95996398454005,0,0
"OTU_975","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified Oscillospira",-1.95996398454005,0,0
"OTU_1425","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","faecis",1.95996398454005,0,0
"OTU_418","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae","unclassified Ruminococcaceae",1.95996398454005,0,0
"OTU_479","Bacteria","Firmicutes","Clostridia","Clostridiales","Dehalobacteriaceae","Dehalobacterium","unclassified Dehalobacterium",0,0,0
"OTU_25","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio","crossotus",1.95996398454005,0,0
"OTU_1452","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_816","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","unclassified Roseburia",1.95996398454005,0,0
"OTU_752","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_1132","Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified Clostridiales","unclassified Clostridiales","unclassified unclassified Clostridiales",0,0,0
"OTU_1263","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Parabacteroides","unclassified Parabacteroides",0,1.95996398454005,0
"OTU_1333","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","lactaris",1.95996398454005,-1.95996398454005,0
"OTU_1315","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified Oscillospira",-1.95996398454005,0,0
"OTU_1410","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","formicigenerans",1.56435806527895,0,0
"OTU_62","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_1056","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster","clostridioformis",1.95996398454005,0,0
"OTU_320","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_1282","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_307","Bacteria","Cyanobacteria","Chloroplast","Streptophyta","unclassified Streptophyta","unclassified Streptophyta","unclassified unclassified Streptophyta",0,0,0
"OTU_1051","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira","unclassified Lachnospira",1.95996398454005,-2.61205414122928,0
"OTU_997","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Defluviitalea","saccharophila",1.95996398454005,0,0
"OTU_1021","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Gemmiger","formicilis",1.95996398454005,0,0
"OTU_109","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptostreptococcaceae","unclassified Peptostreptococcaceae",0,0,0
"OTU_935","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes","unclassified Anaerostipes",1.95996398454005,0,0
"OTU_1350","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","unclassified Blautia",1.95996398454005,0,0
"OTU_667","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae","unclassified Christensenellaceae",0,0,0
"OTU_1044","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster","clostridioformis",1.95996398454005,0,0
"OTU_517","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Coprobacillus","unclassified Coprobacillus",0,0,0
"OTU_775","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus","unclassified Coprococcus",1.95996398454005,0,0
"OTU_1257","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","unclassified Dorea",1.56435806527895,0,0
"OTU_767","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","unclassified Porphyromonas",0,0,0
"OTU_1034","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","acidifaciens",-1.27106907394998,-3.34252852528512,0
"OTU_356","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira","unclassified Oscillospira",-1.95996398454005,0,0
"OTU_1204","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
"OTU_821","Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified Clostridiales","unclassified Clostridiales","unclassified unclassified Clostridiales",0,0,0
"OTU_1298","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","unclassified Roseburia",1.95996398454005,0,0
"OTU_1127","Bacteria","Tenericutes","Mollicutes","Anaeroplasmatales","Anaeroplasmataceae","Anaeroplasma","unclassified Anaeroplasma",0,0,0
"OTU_469","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","methylpentosum",0.584402026946505,0,0
"OTU_376","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Eubacterium","dolichum",0,0,0
"OTU_578","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","iners",0,0,0
"OTU_1032","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia","unclassified Blautia",1.95996398454005,0,0
"OTU_1442","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea","unclassified Dorea",1.56435806527895,0,0
"OTU_1408","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia","inulinivorans",1.95996398454005,0,0
"OTU_547","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","methylpentosum",0.584402026946505,0,0
"OTU_419","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus","unclassified Ruminococcus",1.95996398454005,-1.95996398454005,0
"OTU_1001","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Dialister","unclassified Dialister",0,0,0
"OTU_1362","Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified Clostridiales","unclassified Clostridiales","unclassified unclassified Clostridiales",0,0,0
"OTU_1354","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","unclassified Bacteroides",-1.27106907394998,-3.34252852528512,0
"OTU_1303","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","Phascolarctobacterium","unclassified Phascolarctobacterium",0,0,0
"OTU_1416","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcaceae","unclassified Enterococcaceae",0,0,0
"OTU_1129","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae","unclassified Lachnospiraceae",1.95996398454005,0,0
